fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_3X2_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_3X2,0,1,1,1,0,0,"[[False, 0, 1]]","[[654, 0, 1558, 250]]",[]
PX303Fg006_4X3_2X1_1_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X2,0,5,3,3,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[2005, 250, 50, 250], [2005, 250, 50, 0], [2005, 0, 50, 0]]",[]
PX303Fg006_6X4_3X3_1_PX303Fg006_6X4_4X2_1,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X2,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1423, 0, 373, 250], [1423, 0, 373, 0]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X2,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[716, 0, 50, 250], [716, 0, 50, 0], [716, 250, 50, 250], [716, 250, 50, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,7,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X1,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1074, 0, 1131, 250], [1074, 0, 1131, 0]]",[]
PX303Fg006_4X4_1X3_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X1,0,6,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1782, 250, 50, 250], [1782, 0, 50, 250]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_1X1_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X1,0,27,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_4X0_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X0,0,5,1,1,0,0,"[[False, 0, 0]]","[[893, 0, 768, 0]]",[]
PX303Fg006_6X4_1X2_1_PX303Fg006_6X4_2X0_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_2X0,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[882, 0, 50, 250], [882, 0, 50, 0]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X3,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[624, 250, 738, 250], [624, 250, 738, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X2,0,7,3,3,2,1,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[413, 0, 50, 250], [413, 250, 50, 250], [413, 250, 50, 0]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X1,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[915, 250, 50, 250], [915, 250, 50, 0], [915, 0, 50, 250], [915, 0, 50, 0]]",[]
PX303Fg006_5X4_1X2_1_PX303Fg006_5X4_2X2_0,PX303Fg006_5X4_1X2_PX303Fg006_5X4_2X2,1,17,17,16,16,8,"[[False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[946, 550, 50, 600], [946, 550, 50, 550], [946, 750, 50, 750], [946, 750, 50, 800], [946, 450, 50, 500], [946, 700, 50, 700], [946, 700, 50, 750], [946, 800, 50, 850], [946, 800, 50, 800], [946, 500, 50, 500], [946, 500, 50, 550], [946, 650, 50, 700], [946, 650, 50, 650], [946, 850, 50, 850], [946, 850, 50, 900], [946, 600, 50, 600], [946, 600, 50, 650]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_5X1,0,4,3,3,2,1,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[347, 0, 50, 250], [347, 250, 50, 250], [347, 250, 50, 0]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X1,0,4,1,1,0,0,"[[False, 0, 1]]","[[654, 0, 512, 250]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X3,0,9,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X2,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1074, 0, 859, 250], [1074, 0, 859, 0]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_2X1_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_2X1,0,1,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_2X3_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X3,0,10,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[976, 0, 985, 250], [976, 0, 985, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_4X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X1,0,2,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X2,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1074, 0, 50, 250], [1074, 0, 50, 0]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X0,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[834, 250, 50, 250], [834, 250, 50, 0]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_2X1,0,7,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1008, 0, 50, 250], [1008, 0, 50, 0], [1008, 250, 50, 250], [1008, 250, 50, 0]]",[]
PX303Fg006_6X4_1X2_1_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_4X3,0,1,1,1,0,0,"[[False, 0, 0]]","[[882, 0, 50, 0]]",[]
PX303Fg006_6X3_3X1_0_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X2,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1113, 250]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,5,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X0,0,2,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[624, 250, 50, 250], [624, 0, 50, 250]]",[]
PX303Fg006_6X4_4X1_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X3,0,6,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_0X3_1_PX303Fg006_4X4_2X1_1,PX303Fg006_4X4_0X3_PX303Fg006_4X4_2X1,0,7,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1138, 250, 836, 250], [1138, 250, 836, 0]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_2X3_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X3,0,7,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X2,0,7,4,4,2,1,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[413, 0, 50, 250], [413, 0, 50, 0], [413, 250, 50, 250], [413, 250, 50, 0]]",[]
PX303Fg006_4X4_0X1_0_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_3X0,0,4,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X1,0,5,1,1,0,0,"[[False, 0, 1]]","[[1174, 0, 643, 250]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X0,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[654, 0, 50, 250], [654, 0, 50, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_0X1_PX303Fg006_6X3_3X0,0,7,1,1,0,0,"[[False, 1, 0]]","[[615, 250, 751, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X0,0,5,1,1,0,0,"[[False, 0, 1]]","[[976, 0, 50, 250]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,6,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1394, 250]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1066, 250, 782, 0], [1066, 250, 782, 250], [1066, 0, 782, 0], [1066, 0, 782, 250]]",[]
PX303Fg006_4X4_1X0_0_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_1X0_PX303Fg006_4X4_2X1,0,1,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X1_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X1,0,5,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[915, 250, 347, 0], [915, 250, 347, 250], [915, 0, 347, 0], [915, 0, 347, 250]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X1,0,5,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X0,0,7,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[733, 0, 50, 250], [733, 0, 50, 0]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_1X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_1X3,0,7,3,3,4,2,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_2X2_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X2,0,2,1,1,0,0,"[[False, 0, 0]]","[[1231, 0, 50, 0]]",[]
PX303Fg006_4X4_1X2_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_1X2_PX303Fg006_4X4_3X1,0,2,1,1,0,0,"[[False, 1, 1]]","[[1735, 250, 50, 250]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,0,6,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X3_1X0_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X1,0,11,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[893, 250, 50, 250], [893, 250, 50, 0], [893, 0, 50, 250], [893, 0, 50, 0]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X0,0,4,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[864, 250, 821, 250], [864, 250, 821, 0]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1465, 250, 50, 250], [1465, 250, 50, 0], [1465, 0, 50, 250], [1465, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_2X2_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_2X2,0,8,4,4,2,1,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[413, 0, 50, 250], [413, 0, 50, 0], [413, 250, 50, 250], [413, 250, 50, 0]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X0,0,3,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[915, 250, 50, 250], [915, 0, 50, 250]]",[]
PX303Fg006_6X4_2X0_0_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X3,0,4,1,1,0,0,"[[False, 0, 1]]","[[50, 0, 50, 250]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_5X1,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[716, 0, 793, 250], [716, 0, 793, 0], [716, 250, 793, 250], [716, 250, 793, 0]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_5X2_1,PX303Fg006_6X3_2X0_PX303Fg006_6X3_5X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1066, 250, 1113, 250], [1066, 250, 1113, 0], [1066, 0, 1113, 250]]",[]
PX303Fg006_6X4_3X3_1_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_3X3_PX303Fg006_6X4_4X2,0,4,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1423, 0, 50, 250], [1423, 0, 50, 0]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X2,0,9,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[894, 250, 827, 250], [894, 250, 827, 0], [894, 0, 827, 250]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X3,0,3,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X2_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X2,0,5,1,1,0,0,"[[False, 0, 0]]","[[50, 0, 50, 0]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X0,1,32,28,27,6,3,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 4, 4], [False, 4, 4], [False, 4, 4]]","[[1066, 600, 50, 600], [1066, 520, 50, 520], [1066, 1200, 50, 1200], [1066, 250, 50, 250], [1066, 170, 50, 170], [1066, 250, 50, 0], [1066, 1100, 50, 1100], [1066, 700, 50, 700], [1066, 1150, 50, 1150], [1066, 0, 50, 250], [1066, 0, 50, 0], [1066, 80, 50, 80], [1066, 200, 50, 200], [1066, 500, 50, 500], [1066, 100, 50, 100], [1066, 180, 50, 180], [1066, 550, 50, 550], [1066, 650, 50, 650], [1066, 350, 50, 350], [1066, 270, 50, 270], [1066, 430, 50, 430], [1066, 400, 50, 400], [1066, 50, 50, 50], [1066, 130, 50, 130], [1066, 300, 50, 300], [1066, 220, 50, 220], [1066, 150, 50, 150], [1066, 450, 50, 450]]",[]
PX303Fg006_5X3_0X2_1_PX303Fg006_5X3_3X0_0,PX303Fg006_5X3_0X2_PX303Fg006_5X3_3X0,0,3,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1008, 0, 50, 250], [1008, 250, 50, 250]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_2X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X1,0,5,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[733, 0, 50, 250], [733, 0, 50, 0]]",[]
PX303Fg006_4X3_1X0_1_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X2,0,6,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0]]","[[1465, 250, 50, 0], [1465, 0, 50, 250], [1465, 0, 50, 0]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X1,0,5,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[716, 0, 50, 250], [716, 250, 50, 250]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X2,0,9,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[976, 250, 50, 250], [976, 0, 50, 250], [976, 0, 50, 0]]",[]
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X3,0,8,3,3,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[976, 250, 50, 250], [976, 0, 50, 250], [976, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X0,0,5,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1174, 250, 50, 250], [1174, 250, 50, 0], [1174, 0, 50, 250], [1174, 0, 50, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_3X2_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X2,0,3,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1161, 250, 794, 250], [1161, 250, 794, 0], [1161, 0, 794, 250]]",[]
PX303Fg006_4X3_0X2_1_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X1,0,4,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1486, 0, 954, 250], [1486, 250, 954, 0], [1486, 250, 954, 250]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1131, 250], [50, 250, 1131, 0]]",[]
PX303Fg006_6X3_2X2_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_2X2_PX303Fg006_6X3_5X1,0,11,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1138, 0, 793, 250], [1138, 250, 793, 250], [1138, 250, 793, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_1X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,0,6,3,3,0,0,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[520, 250, 50, 250], [520, 250, 50, 0], [520, 0, 50, 250]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X0,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[624, 250, 50, 250], [624, 250, 50, 0], [624, 0, 50, 250], [624, 0, 50, 0]]",[]
PX303Fg006_4X4_1X1_1_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X0,0,5,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1496, 250, 50, 250], [1496, 250, 50, 0]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X2_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X2,0,10,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[784, 250, 373, 250], [784, 250, 373, 0], [784, 0, 373, 250], [784, 0, 373, 0]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X3_0,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X3,0,3,3,3,2,1,"[[False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[347, 0, 50, 250], [347, 250, 50, 250], [347, 250, 50, 0]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X0,0,8,3,3,0,0,"[[False, 0, 0], [False, 1, 0], [False, 1, 1]]","[[751, 250, 782, 0], [751, 250, 782, 250], [751, 0, 782, 0]]",[]
PX303Fg006_5X4_1X3_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_1X3_PX303Fg006_5X4_4X0,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1161, 250, 1080, 250], [1161, 250, 1080, 0], [1161, 0, 1080, 250], [1161, 0, 1080, 0]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_3X2_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,0,6,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_0X3_1_PX303Fg006_5X4_1X1_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_1X1,0,2,1,1,0,0,"[[False, 0, 1]]","[[919, 0, 50, 250]]",[]
PX303Fg006_6X3_3X1_1_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X1,0,11,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[623, 250, 50, 250], [623, 250, 50, 0], [623, 0, 50, 250], [623, 0, 50, 0]]",[]
PX303Fg006_4X4_2X1_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X1,1,29,27,27,20,10,"[[False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3]]","[[836, 550, 50, 600], [836, 550, 50, 550], [836, 250, 50, 300], [836, 250, 50, 250], [836, 700, 50, 700], [836, 700, 50, 750], [836, 200, 50, 250], [836, 500, 50, 500], [836, 500, 50, 550], [836, 650, 50, 700], [836, 650, 50, 650], [836, 800, 50, 850], [836, 800, 50, 800], [836, 750, 50, 800], [836, 750, 50, 750], [836, 350, 50, 400], [836, 350, 50, 350], [836, 430, 50, 430], [836, 400, 50, 400], [836, 400, 50, 450], [836, 600, 50, 650], [836, 600, 50, 600], [836, 520, 50, 520], [836, 300, 50, 300], [836, 300, 50, 350], [836, 450, 50, 500], [836, 450, 50, 450]]",[]
PX303Fg006_4X4_1X2_1_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_1X2_PX303Fg006_4X4_2X1,0,2,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[1735, 0, 50, 250], [1735, 250, 50, 250]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X1,0,4,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X4_1X0_0_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X2,0,9,3,3,4,2,"[[False, 0, 0], [False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_4X0_0,PX303Fg006_6X3_2X1_PX303Fg006_6X3_4X0,0,8,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_3X2_0,PX303Fg006_5X3_1X1_PX303Fg006_5X3_3X2,0,8,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_1X2_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_1X2_PX303Fg006_4X4_3X3,0,1,1,1,0,0,"[[False, 1, 1]]","[[1735, 250, 1821, 250]]",[]
PX303Fg006_5X3_1X1_0_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X2,0,4,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 1433, 250]]",[]
